   lon          lat            geox            geoy        i     j     g 
   196.29514    64.843206       -458750.0       1687150.0    38    29  1830 
   196.29723    64.843336       -458650.0       1687150.0    39    29  1831 
   196.29931    64.843467       -458550.0       1687150.0    40    29  1832 
   196.30140    64.843597       -458450.0       1687150.0    41    29  1833 
   196.30348    64.843728       -458350.0       1687150.0    42    29  1834 
   196.30557    64.843858       -458250.0       1687150.0    43    29  1835 
   196.30765    64.843989       -458150.0       1687150.0    44    29  1836 
   196.30974    64.844119       -458050.0       1687150.0    45    29  1837 
   196.31183    64.844249       -457950.0       1687150.0    46    29  1838 
   196.31391    64.844380       -457850.0       1687150.0    47    29  1839 
   196.31600    64.844510       -457750.0       1687150.0    48    29  1840 
   196.31808    64.844640       -457650.0       1687150.0    49    29  1841 
   196.32017    64.844770       -457550.0       1687150.0    50    29  1842 
   196.32225    64.844901       -457450.0       1687150.0    51    29  1843 
   196.32434    64.845031       -457350.0       1687150.0    52    29  1844 
   196.32643    64.845161       -457250.0       1687150.0    53    29  1845 
   196.32851    64.845291       -457150.0       1687150.0    54    29  1846 
   196.33060    64.845421       -457050.0       1687150.0    55    29  1847 
   196.33268    64.845551       -456950.0       1687150.0    56    29  1848 
   196.33477    64.845681       -456850.0       1687150.0    57    29  1849 
   196.33685    64.845811       -456750.0       1687150.0    58    29  1850 
   196.33894    64.845941       -456650.0       1687150.0    59    29  1851 
   196.34103    64.846071       -456550.0       1687150.0    60    29  1852 
   196.34311    64.846201       -456450.0       1687150.0    61    29  1853 
   196.34520    64.846331       -456350.0       1687150.0    62    29  1854 
   196.34728    64.846461       -456250.0       1687150.0    63    29  1855 
   196.34937    64.846591       -456150.0       1687150.0    64    29  1856 
   196.21830    64.837468       -462450.0       1687050.0     1    30  1857 
   196.22038    64.837600       -462350.0       1687050.0     2    30  1858 
   196.22247    64.837732       -462250.0       1687050.0     3    30  1859 
   196.22455    64.837863       -462150.0       1687050.0     4    30  1860 
   196.22664    64.837995       -462050.0       1687050.0     5    30  1861 
   196.22872    64.838126       -461950.0       1687050.0     6    30  1862 
   196.23081    64.838258       -461850.0       1687050.0     7    30  1863 
   196.23289    64.838389       -461750.0       1687050.0     8    30  1864 
   196.23498    64.838520       -461650.0       1687050.0     9    30  1865 
   196.23706    64.838652       -461550.0       1687050.0    10    30  1866 
   196.23915    64.838783       -461450.0       1687050.0    11    30  1867 
   196.24123    64.838914       -461350.0       1687050.0    12    30  1868 
   196.24332    64.839046       -461250.0       1687050.0    13    30  1869 
   196.24540    64.839177       -461150.0       1687050.0    14    30  1870 
   196.24749    64.839308       -461050.0       1687050.0    15    30  1871 
   196.24957    64.839439       -460950.0       1687050.0    16    30  1872 
   196.25166    64.839570       -460850.0       1687050.0    17    30  1873 
   196.25374    64.839702       -460750.0       1687050.0    18    30  1874 
   196.25583    64.839833       -460650.0       1687050.0    19    30  1875 
   196.25791    64.839964       -460550.0       1687050.0    20    30  1876 
   196.26000    64.840095       -460450.0       1687050.0    21    30  1877 
   196.26208    64.840226       -460350.0       1687050.0    22    30  1878 
   196.26417    64.840357       -460250.0       1687050.0    23    30  1879 
   196.26625    64.840488       -460150.0       1687050.0    24    30  1880 
   196.26834    64.840619       -460050.0       1687050.0    25    30  1881 
   196.27042    64.840750       -459950.0       1687050.0    26    30  1882 
   196.27251    64.840881       -459850.0       1687050.0    27    30  1883 
   196.27459    64.841011       -459750.0       1687050.0    28    30  1884 
   196.27668    64.841142       -459650.0       1687050.0    29    30  1885 
   196.27876    64.841273       -459550.0       1687050.0    30    30  1886 
   196.28085    64.841404       -459450.0       1687050.0    31    30  1887 
   196.28294    64.841535       -459350.0       1687050.0    32    30  1888 
   196.28502    64.841665       -459250.0       1687050.0    33    30  1889 
   196.28711    64.841796       -459150.0       1687050.0    34    30  1890 
   196.28919    64.841927       -459050.0       1687050.0    35    30  1891 
   196.29128    64.842057       -458950.0       1687050.0    36    30  1892 
   196.29336    64.842188       -458850.0       1687050.0    37    30  1893 
   196.29545    64.842318       -458750.0       1687050.0    38    30  1894 
   196.29753    64.842449       -458650.0       1687050.0    39    30  1895 
   196.29962    64.842580       -458550.0       1687050.0    40    30  1896 
   196.30170    64.842710       -458450.0       1687050.0    41    30  1897 
   196.30379    64.842841       -458350.0       1687050.0    42    30  1898 
   196.30588    64.842971       -458250.0       1687050.0    43    30  1899 
   196.30796    64.843101       -458150.0       1687050.0    44    30  1900 
   196.31005    64.843232       -458050.0       1687050.0    45    30  1901 
   196.31213    64.843362       -457950.0       1687050.0    46    30  1902 
   196.31422    64.843492       -457850.0       1687050.0    47    30  1903 
   196.31630    64.843623       -457750.0       1687050.0    48    30  1904 
   196.31839    64.843753       -457650.0       1687050.0    49    30  1905 
   196.32047    64.843883       -457550.0       1687050.0    50    30  1906 
   196.32256    64.844013       -457450.0       1687050.0    51    30  1907 
   196.32465    64.844144       -457350.0       1687050.0    52    30  1908 
   196.32673    64.844274       -457250.0       1687050.0    53    30  1909 
   196.32882    64.844404       -457150.0       1687050.0    54    30  1910 
   196.33090    64.844534       -457050.0       1687050.0    55    30  1911 
   196.33299    64.844664       -456950.0       1687050.0    56    30  1912 
   196.33507    64.844794       -456850.0       1687050.0    57    30  1913 
   196.33716    64.844924       -456750.0       1687050.0    58    30  1914 
   196.33925    64.845054       -456650.0       1687050.0    59    30  1915 
   196.34133    64.845184       -456550.0       1687050.0    60    30  1916 
   196.34342    64.845314       -456450.0       1687050.0    61    30  1917 
   196.34550    64.845444       -456350.0       1687050.0    62    30  1918 
   196.34759    64.845574       -456250.0       1687050.0    63    30  1919 
   196.34968    64.845704       -456150.0       1687050.0    64    30  1920 
   196.21861    64.836582       -462450.0       1686950.0     1    31  1921 
   196.22069    64.836713       -462350.0       1686950.0     2    31  1922 
   196.22278    64.836845       -462250.0       1686950.0     3    31  1923 
   196.22486    64.836976       -462150.0       1686950.0     4    31  1924 
   196.22695    64.837108       -462050.0       1686950.0     5    31  1925 
   196.22903    64.837239       -461950.0       1686950.0     6    31  1926 
   196.23112    64.837371       -461850.0       1686950.0     7    31  1927 
   196.23320    64.837502       -461750.0       1686950.0     8    31  1928 
   196.23529    64.837633       -461650.0       1686950.0     9    31  1929 
   196.23737    64.837765       -461550.0       1686950.0    10    31  1930 
   196.23946    64.837896       -461450.0       1686950.0    11    31  1931 
   196.24154    64.838027       -461350.0       1686950.0    12    31  1932 
   196.24363    64.838159       -461250.0       1686950.0    13    31  1933 
   196.24571    64.838290       -461150.0       1686950.0    14    31  1934 
   196.24780    64.838421       -461050.0       1686950.0    15    31  1935 
   196.24988    64.838552       -460950.0       1686950.0    16    31  1936 
   196.25197    64.838683       -460850.0       1686950.0    17    31  1937 
   196.25405    64.838815       -460750.0       1686950.0    18    31  1938 
   196.25614    64.838946       -460650.0       1686950.0    19    31  1939 
   196.25822    64.839077       -460550.0       1686950.0    20    31  1940 
   196.26031    64.839208       -460450.0       1686950.0    21    31  1941 
   196.26239    64.839339       -460350.0       1686950.0    22    31  1942 
   196.26448    64.839470       -460250.0       1686950.0    23    31  1943 
   196.26656    64.839601       -460150.0       1686950.0    24    31  1944 
   196.26865    64.839732       -460050.0       1686950.0    25    31  1945 
   196.27073    64.839863       -459950.0       1686950.0    26    31  1946 
   196.27282    64.839993       -459850.0       1686950.0    27    31  1947 
   196.27490    64.840124       -459750.0       1686950.0    28    31  1948 
   196.27699    64.840255       -459650.0       1686950.0    29    31  1949 
   196.27907    64.840386       -459550.0       1686950.0    30    31  1950 
   196.28116    64.840517       -459450.0       1686950.0    31    31  1951 
   196.28324    64.840647       -459350.0       1686950.0    32    31  1952 
   196.28533    64.840778       -459250.0       1686950.0    33    31  1953 
   196.28741    64.840909       -459150.0       1686950.0    34    31  1954 
   196.28950    64.841040       -459050.0       1686950.0    35    31  1955 
   196.29158    64.841170       -458950.0       1686950.0    36    31  1956 
   196.29367    64.841301       -458850.0       1686950.0    37    31  1957 
   196.29575    64.841431       -458750.0       1686950.0    38    31  1958 
   196.29784    64.841562       -458650.0       1686950.0    39    31  1959 
   196.29993    64.841692       -458550.0       1686950.0    40    31  1960 
   196.30201    64.841823       -458450.0       1686950.0    41    31  1961 
   196.30410    64.841953       -458350.0       1686950.0    42    31  1962 
   196.30618    64.842084       -458250.0       1686950.0    43    31  1963 
   196.30827    64.842214       -458150.0       1686950.0    44    31  1964 
   196.31035    64.842345       -458050.0       1686950.0    45    31  1965 
   196.31244    64.842475       -457950.0       1686950.0    46    31  1966 
   196.31452    64.842605       -457850.0       1686950.0    47    31  1967 
   196.31661    64.842736       -457750.0       1686950.0    48    31  1968 
   196.31869    64.842866       -457650.0       1686950.0    49    31  1969 
   196.32078    64.842996       -457550.0       1686950.0    50    31  1970 
   196.32287    64.843126       -457450.0       1686950.0    51    31  1971 
   196.32495    64.843256       -457350.0       1686950.0    52    31  1972 
   196.32704    64.843387       -457250.0       1686950.0    53    31  1973 
   196.32912    64.843517       -457150.0       1686950.0    54    31  1974 
   196.33121    64.843647       -457050.0       1686950.0    55    31  1975 
   196.33329    64.843777       -456950.0       1686950.0    56    31  1976 
   196.33538    64.843907       -456850.0       1686950.0    57    31  1977 
   196.33747    64.844037       -456750.0       1686950.0    58    31  1978 
   196.33955    64.844167       -456650.0       1686950.0    59    31  1979 
   196.34164    64.844297       -456550.0       1686950.0    60    31  1980 
   196.34372    64.844427       -456450.0       1686950.0    61    31  1981 
   196.34581    64.844557       -456350.0       1686950.0    62    31  1982 
   196.34790    64.844687       -456250.0       1686950.0    63    31  1983 
   196.34998    64.844817       -456150.0       1686950.0    64    31  1984 
   196.21892    64.835695       -462450.0       1686850.0     1    32  1985 
   196.22100    64.835826       -462350.0       1686850.0     2    32  1986 
   196.22309    64.835958       -462250.0       1686850.0     3    32  1987 
   196.22517    64.836089       -462150.0       1686850.0     4    32  1988 
   196.22726    64.836221       -462050.0       1686850.0     5    32  1989 
   196.22934    64.836352       -461950.0       1686850.0     6    32  1990 
   196.23143    64.836484       -461850.0       1686850.0     7    32  1991 
   196.23351    64.836615       -461750.0       1686850.0     8    32  1992 
   196.23560    64.836746       -461650.0       1686850.0     9    32  1993 
   196.23768    64.836878       -461550.0       1686850.0    10    32  1994 
   196.23976    64.837009       -461450.0       1686850.0    11    32  1995 
   196.24185    64.837140       -461350.0       1686850.0    12    32  1996 
   196.24393    64.837272       -461250.0       1686850.0    13    32  1997 
   196.24602    64.837403       -461150.0       1686850.0    14    32  1998 
   196.24810    64.837534       -461050.0       1686850.0    15    32  1999 
   196.25019    64.837665       -460950.0       1686850.0    16    32  2000 
   196.25227    64.837796       -460850.0       1686850.0    17    32  2001 
   196.25436    64.837927       -460750.0       1686850.0    18    32  2002 
   196.25644    64.838059       -460650.0       1686850.0    19    32  2003 
   196.25853    64.838190       -460550.0       1686850.0    20    32  2004 
   196.26061    64.838321       -460450.0       1686850.0    21    32  2005 
   196.26270    64.838452       -460350.0       1686850.0    22    32  2006 
   196.26478    64.838583       -460250.0       1686850.0    23    32  2007 
   196.26687    64.838714       -460150.0       1686850.0    24    32  2008 
   196.26895    64.838845       -460050.0       1686850.0    25    32  2009 
   196.27104    64.838976       -459950.0       1686850.0    26    32  2010 
   196.27312    64.839106       -459850.0       1686850.0    27    32  2011 
   196.27521    64.839237       -459750.0       1686850.0    28    32  2012 
   196.27729    64.839368       -459650.0       1686850.0    29    32  2013 
   196.27938    64.839499       -459550.0       1686850.0    30    32  2014 
   196.28146    64.839630       -459450.0       1686850.0    31    32  2015 
   196.28355    64.839760       -459350.0       1686850.0    32    32  2016 
   196.28564    64.839891       -459250.0       1686850.0    33    32  2017 
   196.28772    64.840022       -459150.0       1686850.0    34    32  2018 
   196.28981    64.840152       -459050.0       1686850.0    35    32  2019 
   196.29189    64.840283       -458950.0       1686850.0    36    32  2020 
   196.29398    64.840414       -458850.0       1686850.0    37    32  2021 
   196.29606    64.840544       -458750.0       1686850.0    38    32  2022 
   196.29815    64.840675       -458650.0       1686850.0    39    32  2023 
   196.30023    64.840805       -458550.0       1686850.0    40    32  2024 
   196.30232    64.840936       -458450.0       1686850.0    41    32  2025 
   196.30440    64.841066       -458350.0       1686850.0    42    32  2026 
   196.30649    64.841197       -458250.0       1686850.0    43    32  2027 
   196.30857    64.841327       -458150.0       1686850.0    44    32  2028 
   196.31066    64.841457       -458050.0       1686850.0    45    32  2029 
   196.31274    64.841588       -457950.0       1686850.0    46    32  2030 
   196.31483    64.841718       -457850.0       1686850.0    47    32  2031 
   196.31692    64.841848       -457750.0       1686850.0    48    32  2032 
   196.31900    64.841979       -457650.0       1686850.0    49    32  2033 
   196.32109    64.842109       -457550.0       1686850.0    50    32  2034 
   196.32317    64.842239       -457450.0       1686850.0    51    32  2035 
   196.32526    64.842369       -457350.0       1686850.0    52    32  2036 
   196.32734    64.842499       -457250.0       1686850.0    53    32  2037 
   196.32943    64.842630       -457150.0       1686850.0    54    32  2038 
   196.33151    64.842760       -457050.0       1686850.0    55    32  2039 
   196.33360    64.842890       -456950.0       1686850.0    56    32  2040 
   196.33569    64.843020       -456850.0       1686850.0    57    32  2041 
   196.33777    64.843150       -456750.0       1686850.0    58    32  2042 
   196.33986    64.843280       -456650.0       1686850.0    59    32  2043 
   196.34194    64.843410       -456550.0       1686850.0    60    32  2044 
   196.34403    64.843540       -456450.0       1686850.0    61    32  2045 
   196.34611    64.843670       -456350.0       1686850.0    62    32  2046 
   196.34820    64.843799       -456250.0       1686850.0    63    32  2047 
   196.35029    64.843929       -456150.0       1686850.0    64    32  2048 
   196.21923    64.834808       -462450.0       1686750.0     1    33  2049 
   196.22131    64.834939       -462350.0       1686750.0     2    33  2050 
   196.22340    64.835071       -462250.0       1686750.0     3    33  2051 
   196.22548    64.835202       -462150.0       1686750.0     4    33  2052 
   196.22757    64.835334       -462050.0       1686750.0     5    33  2053 
   196.22965    64.835465       -461950.0       1686750.0     6    33  2054 
   196.23173    64.835597       -461850.0       1686750.0     7    33  2055 
   196.23382    64.835728       -461750.0       1686750.0     8    33  2056 
   196.23590    64.835859       -461650.0       1686750.0     9    33  2057 
   196.23799    64.835991       -461550.0       1686750.0    10    33  2058 
   196.24007    64.836122       -461450.0       1686750.0    11    33  2059 
   196.24216    64.836253       -461350.0       1686750.0    12    33  2060 
   196.24424    64.836385       -461250.0       1686750.0    13    33  2061 
   196.24633    64.836516       -461150.0       1686750.0    14    33  2062 
   196.24841    64.836647       -461050.0       1686750.0    15    33  2063 
   196.25050    64.836778       -460950.0       1686750.0    16    33  2064 
   196.25258    64.836909       -460850.0       1686750.0    17    33  2065 
   196.25467    64.837040       -460750.0       1686750.0    18    33  2066 
   196.25675    64.837172       -460650.0       1686750.0    19    33  2067 
   196.25884    64.837303       -460550.0       1686750.0    20    33  2068 
   196.26092    64.837434       -460450.0       1686750.0    21    33  2069 
   196.26301    64.837565       -460350.0       1686750.0    22    33  2070 
   196.26509    64.837696       -460250.0       1686750.0    23    33  2071 
   196.26718    64.837827       -460150.0       1686750.0    24    33  2072 
   196.26926    64.837958       -460050.0       1686750.0    25    33  2073 
   196.27135    64.838088       -459950.0       1686750.0    26    33  2074 
   196.27343    64.838219       -459850.0       1686750.0    27    33  2075 
   196.27552    64.838350       -459750.0       1686750.0    28    33  2076 
   196.27760    64.838481       -459650.0       1686750.0    29    33  2077 
   196.27969    64.838612       -459550.0       1686750.0    30    33  2078 
   196.28177    64.838743       -459450.0       1686750.0    31    33  2079 
   196.28386    64.838873       -459350.0       1686750.0    32    33  2080 
   196.28594    64.839004       -459250.0       1686750.0    33    33  2081 
   196.28803    64.839135       -459150.0       1686750.0    34    33  2082 
   196.29011    64.839265       -459050.0       1686750.0    35    33  2083 
   196.29220    64.839396       -458950.0       1686750.0    36    33  2084 
   196.29428    64.839527       -458850.0       1686750.0    37    33  2085 
   196.29637    64.839657       -458750.0       1686750.0    38    33  2086 
   196.29845    64.839788       -458650.0       1686750.0    39    33  2087 
   196.30054    64.839918       -458550.0       1686750.0    40    33  2088 
   196.30262    64.840049       -458450.0       1686750.0    41    33  2089 
   196.30471    64.840179       -458350.0       1686750.0    42    33  2090 
   196.30679    64.840310       -458250.0       1686750.0    43    33  2091 
   196.30888    64.840440       -458150.0       1686750.0    44    33  2092 
   196.31097    64.840570       -458050.0       1686750.0    45    33  2093 
   196.31305    64.840701       -457950.0       1686750.0    46    33  2094 
   196.31514    64.840831       -457850.0       1686750.0    47    33  2095 
   196.31722    64.840961       -457750.0       1686750.0    48    33  2096 
   196.31931    64.841091       -457650.0       1686750.0    49    33  2097 
   196.32139    64.841222       -457550.0       1686750.0    50    33  2098 
   196.32348    64.841352       -457450.0       1686750.0    51    33  2099 
   196.32556    64.841482       -457350.0       1686750.0    52    33  2100 
   196.32765    64.841612       -457250.0       1686750.0    53    33  2101 
   196.32973    64.841742       -457150.0       1686750.0    54    33  2102 
   196.33182    64.841872       -457050.0       1686750.0    55    33  2103 
   196.33391    64.842003       -456950.0       1686750.0    56    33  2104 
   196.33599    64.842133       -456850.0       1686750.0    57    33  2105 
   196.33808    64.842263       -456750.0       1686750.0    58    33  2106 
   196.34016    64.842393       -456650.0       1686750.0    59    33  2107 
   196.34225    64.842523       -456550.0       1686750.0    60    33  2108 
   196.34433    64.842652       -456450.0       1686750.0    61    33  2109 
   196.34642    64.842782       -456350.0       1686750.0    62    33  2110 
   196.34851    64.842912       -456250.0       1686750.0    63    33  2111 
   196.35059    64.843042       -456150.0       1686750.0    64    33  2112 
